GEO.display-label Geography,Zip, HC03_EST_VC02 Median income (dollars); Estimate; Households 
ZCTA5,76244," $100,861.00 "
ZCTA5,76245," $44,901.00 "
ZCTA5,76247," $88,323.00 "
ZCTA5,76248," $123,446.00 "
ZCTA5,76249," $79,360.00 "
ZCTA5,76250," $82,143.00 "
ZCTA5,76251," $43,421.00 "
ZCTA5,76252," $71,500.00 "
ZCTA5,76253," $53,750.00 "
ZCTA5,76255," $36,214.00 "
ZCTA5,76258," $60,075.00 "
ZCTA5,76259," $75,500.00 "
ZCTA5,76261," $54,750.00 "
ZCTA5,76262," $107,191.00 "
ZCTA5,76263," $71,071.00 "
ZCTA5,76264," $60,500.00 "
ZCTA5,76265," $51,667.00 "
ZCTA5,76266," $71,595.00 "
ZCTA5,76268," $41,250.00 "
ZCTA5,76270," $64,706.00 "
ZCTA5,76271," $70,096.00 "
ZCTA5,76272," $64,074.00 "
ZCTA5,76273," $60,739.00 "
ZCTA5,76301," $26,659.00 "
ZCTA5,76302," $45,709.00 "
ZCTA5,76305," $53,611.00 "
ZCTA5,76306," $42,896.00 "
ZCTA5,76308," $48,893.00 "
ZCTA5,76309," $42,885.00 "
ZCTA5,76310," $66,829.00 "
ZCTA5,76311," $60,208.00 "
ZCTA5,76351," $40,417.00 "
ZCTA5,76354," $52,090.00 "
ZCTA5,76357," $45,536.00 "
ZCTA5,76360," $36,856.00 "
ZCTA5,76363," $75,833.00 "
ZCTA5,76364," $58,750.00 "
ZCTA5,76365," $42,386.00 "
ZCTA5,76366," $48,750.00 "
ZCTA5,76367," $52,202.00 "
ZCTA5,76370," $46,563.00 "
ZCTA5,76371," $45,521.00 "
ZCTA5,76372," $40,335.00 "
ZCTA5,76373," $43,125.00 "
ZCTA5,76374," $46,089.00 "
ZCTA5,76377," $36,831.00 "
ZCTA5,76379," $65,333.00 "
ZCTA5,76380," $36,437.00 "
ZCTA5,76384," $43,592.00 "
ZCTA5,76388," $48,125.00 "
ZCTA5,76389," $72,548.00 "
ZCTA5,76401," $46,327.00 "
ZCTA5,76402,
ZCTA5,76424," $44,254.00 "
ZCTA5,76426," $49,408.00 "
ZCTA5,76427," $34,736.00 "
ZCTA5,76429,
ZCTA5,76430," $43,958.00 "
ZCTA5,76431," $58,459.00 "
ZCTA5,76432," $37,692.00 "
ZCTA5,76433," $67,656.00 "
ZCTA5,76435," $33,393.00 "
ZCTA5,76436," $43,478.00 "
ZCTA5,76437," $36,335.00 "
ZCTA5,76442," $43,544.00 "
ZCTA5,76443," $31,676.00 "
ZCTA5,76444," $38,356.00 "
ZCTA5,76445," $28,143.00 "
ZCTA5,76446," $45,337.00 "
ZCTA5,76448," $31,330.00 "
ZCTA5,76449," $50,741.00 "
ZCTA5,76450," $49,946.00 "
ZCTA5,76452," $69,297.00 "
ZCTA5,76453," $61,875.00 "
ZCTA5,76454," $30,761.00 "
ZCTA5,76455," $50,417.00 "
ZCTA5,76457," $42,402.00 "
ZCTA5,76458," $53,897.00 "
ZCTA5,76459," $106,458.00 "
ZCTA5,76460," $72,118.00 "
ZCTA5,76462," $78,068.00 "
ZCTA5,76463," $31,250.00 "
ZCTA5,76464," $55,972.00 "
ZCTA5,76466,
ZCTA5,76469," $31,094.00 "
ZCTA5,76470," $33,241.00 "
ZCTA5,76471," $35,750.00 "
ZCTA5,76472," $49,038.00 "
ZCTA5,76474," $42,404.00 "
ZCTA5,76475," $36,696.00 "
ZCTA5,76476," $58,393.00 "
ZCTA5,76481,
ZCTA5,76483," $36,700.00 "
ZCTA5,76484," $38,828.00 "
ZCTA5,76486," $64,167.00 "
ZCTA5,76487," $45,991.00 "
ZCTA5,76490,
ZCTA5,76491," $31,458.00 "
ZCTA5,76501," $42,361.00 "
ZCTA5,76502," $64,725.00 "
ZCTA5,76504," $38,944.00 "
ZCTA5,76508,
ZCTA5,76511," $36,964.00 "
ZCTA5,76513," $63,679.00 "
ZCTA5,76518," $41,466.00 "
ZCTA5,76519," $35,125.00 "
ZCTA5,76520," $40,586.00 "
ZCTA5,76522," $53,163.00 "
ZCTA5,76523,
ZCTA5,76524," $58,676.00 "
ZCTA5,76525," $46,429.00 "
ZCTA5,76527," $55,333.00 "
ZCTA5,76528," $49,164.00 "
ZCTA5,76530," $45,223.00 "
ZCTA5,76531," $50,500.00 "
ZCTA5,76534," $53,207.00 "
ZCTA5,76537," $64,730.00 "
ZCTA5,76538," $65,625.00 "
ZCTA5,76539," $67,295.00 "
ZCTA5,76541," $30,899.00 "
ZCTA5,76542," $60,892.00 "
ZCTA5,76543," $41,019.00 "
ZCTA5,76544," $44,046.00 "
ZCTA5,76548," $72,284.00 "
ZCTA5,76549," $51,972.00 "
ZCTA5,76550," $46,678.00 "
ZCTA5,76554," $48,125.00 "
ZCTA5,76556," $41,961.00 "
ZCTA5,76557," $54,821.00 "
ZCTA5,76559," $54,359.00 "
ZCTA5,76561," $52,250.00 "
ZCTA5,76565,
ZCTA5,76566,
ZCTA5,76567," $38,104.00 "
ZCTA5,76569," $52,126.00 "
ZCTA5,76570," $38,819.00 "
ZCTA5,76571," $87,852.00 "
ZCTA5,76573,
ZCTA5,76574," $50,030.00 "
ZCTA5,76577," $51,090.00 "
ZCTA5,76578," $63,611.00 "
ZCTA5,76579," $60,848.00 "
ZCTA5,76596,
ZCTA5,76597,
ZCTA5,76598,
ZCTA5,76599,
ZCTA5,76621," $59,063.00 "
ZCTA5,76622," $51,750.00 "
ZCTA5,76623," $39,219.00 "
ZCTA5,76624," $61,667.00 "
ZCTA5,76626," $49,167.00 "
ZCTA5,76627," $58,409.00 "
ZCTA5,76628," $14,375.00 "
ZCTA5,76629," $45,000.00 "
ZCTA5,76630," $66,657.00 "
ZCTA5,76631," $64,327.00 "
ZCTA5,76632," $40,302.00 "
ZCTA5,76633," $84,342.00 "
ZCTA5,76634," $50,962.00 "
ZCTA5,76635," $31,250.00 "
ZCTA5,76636," $50,781.00 "
ZCTA5,76637," $44,792.00 "
ZCTA5,76638," $73,952.00 "
ZCTA5,76639," $40,385.00 "
ZCTA5,76640," $32,957.00 "
ZCTA5,76641," $45,823.00 "
ZCTA5,76642," $44,456.00 "
ZCTA5,76643," $72,842.00 "
ZCTA5,76645," $41,845.00 "
ZCTA5,76648," $45,417.00 "
ZCTA5,76649," $43,125.00 "
ZCTA5,76650," $51,607.00 "
ZCTA5,76651," $45,234.00 "
ZCTA5,76652," $42,841.00 "
ZCTA5,76653," $40,875.00 "
ZCTA5,76654," $43,000.00 "
ZCTA5,76655," $83,098.00 "
ZCTA5,76656," $50,417.00 "
ZCTA5,76657," $62,366.00 "
ZCTA5,76660," $46,750.00 "
ZCTA5,76661," $28,934.00 "
ZCTA5,76664," $44,819.00 "
ZCTA5,76665," $45,690.00 "
ZCTA5,76666," $41,667.00 "
ZCTA5,76667," $40,760.00 "
ZCTA5,76670," $45,833.00 "
ZCTA5,76671," $41,047.00 "
ZCTA5,76673," $45,439.00 "
ZCTA5,76676," $58,214.00 "
ZCTA5,76678," $30,313.00 "
ZCTA5,76679," $43,684.00 "
ZCTA5,76680,
ZCTA5,76681," $40,288.00 "
ZCTA5,76682," $51,861.00 "
ZCTA5,76685,
ZCTA5,76686," $56,250.00 "
ZCTA5,76687," $39,214.00 "
ZCTA5,76689," $61,646.00 "
ZCTA5,76690," $37,279.00 "
ZCTA5,76691," $57,056.00 "
ZCTA5,76692," $45,380.00 "
ZCTA5,76693," $36,696.00 "
ZCTA5,76701," $31,278.00 "
ZCTA5,76704," $22,508.00 "
ZCTA5,76705," $41,213.00 "
ZCTA5,76706," $30,461.00 "
ZCTA5,76707," $30,148.00 "
ZCTA5,76708," $45,719.00 "
ZCTA5,76710," $44,554.00 "
ZCTA5,76711," $37,555.00 "
ZCTA5,76712," $70,056.00 "
ZCTA5,76798,
ZCTA5,76801," $40,555.00 "
ZCTA5,76802," $52,355.00 "
ZCTA5,76820," $86,429.00 "
ZCTA5,76821," $36,365.00 "
ZCTA5,76823," $47,632.00 "
ZCTA5,76824,
ZCTA5,76825," $43,750.00 "
ZCTA5,76827," $48,125.00 "
ZCTA5,76828," $51,406.00 "
ZCTA5,76831,
ZCTA5,76832," $60,781.00 "
ZCTA5,76834," $41,250.00 "
ZCTA5,76836,
ZCTA5,76837," $39,792.00 "
ZCTA5,76841,
ZCTA5,76842," $41,578.00 "
ZCTA5,76844," $48,000.00 "
ZCTA5,76845,
ZCTA5,76848," $27,500.00 "
ZCTA5,76849," $40,190.00 "
ZCTA5,76852," $55,000.00 "
ZCTA5,76853," $47,188.00 "
ZCTA5,76854," $40,136.00 "
ZCTA5,76856," $39,230.00 "
ZCTA5,76857," $49,196.00 "
ZCTA5,76858," $28,594.00 "
ZCTA5,76859," $38,750.00 "
ZCTA5,76861," $68,438.00 "
ZCTA5,76862," $65,000.00 "
ZCTA5,76864," $38,125.00 "
ZCTA5,76865,
ZCTA5,76866," $50,104.00 "
ZCTA5,76869," $68,250.00 "
ZCTA5,76870," $42,500.00 "
ZCTA5,76871," $46,611.00 "
ZCTA5,76872," $59,083.00 "
ZCTA5,76873," $27,708.00 "
ZCTA5,76874,
ZCTA5,76875," $45,417.00 "
ZCTA5,76877," $30,313.00 "
ZCTA5,76878," $37,500.00 "
ZCTA5,76882," $36,667.00 "
ZCTA5,76884," $49,583.00 "
ZCTA5,76885,
ZCTA5,76887," $33,452.00 "
ZCTA5,76888," $39,250.00 "
ZCTA5,76890," $57,321.00 "
ZCTA5,76901," $51,700.00 "
ZCTA5,76903," $36,215.00 "
ZCTA5,76904," $59,993.00 "
ZCTA5,76905," $60,086.00 "
ZCTA5,76908,
ZCTA5,76930," $74,792.00 "
ZCTA5,76932," $59,904.00 "
ZCTA5,76933," $38,077.00 "
ZCTA5,76934," $49,671.00 "
ZCTA5,76935," $73,810.00 "
ZCTA5,76936," $63,432.00 "
ZCTA5,76937,
ZCTA5,76939,
ZCTA5,76940," $42,350.00 "
ZCTA5,76941," $58,125.00 "
ZCTA5,76943," $51,712.00 "
ZCTA5,76945," $44,034.00 "
ZCTA5,76949,
ZCTA5,76950," $60,742.00 "
ZCTA5,76951," $50,000.00 "
ZCTA5,76953," $103,984.00 "
ZCTA5,76955," $187,250.00 "
ZCTA5,76957,
ZCTA5,76958," $50,972.00 "
ZCTA5,77002," $72,306.00 "
ZCTA5,77003," $59,575.00 "
ZCTA5,77004," $48,592.00 "
ZCTA5,77005," $180,758.00 "
ZCTA5,77006," $82,878.00 "
ZCTA5,77007," $121,458.00 "
ZCTA5,77008," $97,690.00 "
ZCTA5,77009," $49,383.00 "
ZCTA5,77010,
ZCTA5,77011," $30,665.00 "
ZCTA5,77012," $36,537.00 "
ZCTA5,77013," $39,513.00 "
ZCTA5,77014," $45,596.00 "
ZCTA5,77015," $45,917.00 "
ZCTA5,77016," $32,302.00 "
ZCTA5,77017," $44,286.00 "
ZCTA5,77018," $81,565.00 "
ZCTA5,77019," $112,243.00 "
ZCTA5,77020," $27,587.00 "
ZCTA5,77021," $35,126.00 "
ZCTA5,77022," $30,164.00 "
ZCTA5,77023," $37,462.00 "
ZCTA5,77024," $118,561.00 "
ZCTA5,77025," $71,990.00 "
ZCTA5,77026," $26,644.00 "
ZCTA5,77027," $91,296.00 "
ZCTA5,77028," $30,233.00 "
ZCTA5,77029," $32,200.00 "
ZCTA5,77030," $75,290.00 "
ZCTA5,77031," $44,459.00 "
ZCTA5,77032," $30,451.00 "
ZCTA5,77033," $33,750.00 "
ZCTA5,77034," $47,252.00 "
ZCTA5,77035," $44,546.00 "
ZCTA5,77036," $29,744.00 "
ZCTA5,77037," $41,491.00 "
ZCTA5,77038," $41,347.00 "
ZCTA5,77039," $34,608.00 "
ZCTA5,77040," $55,438.00 "
ZCTA5,77041," $79,503.00 "
ZCTA5,77042," $47,297.00 "
ZCTA5,77043," $60,043.00 "
ZCTA5,77044," $76,387.00 "
ZCTA5,77045," $51,170.00 "
ZCTA5,77046," $90,036.00 "
ZCTA5,77047," $56,706.00 "
ZCTA5,77048," $41,220.00 "
ZCTA5,77049," $56,760.00 "
ZCTA5,77050," $57,163.00 "
ZCTA5,77051," $27,244.00 "
ZCTA5,77053," $45,953.00 "
ZCTA5,77054," $48,681.00 "
ZCTA5,77055," $52,269.00 "
ZCTA5,77056," $107,003.00 "
ZCTA5,77057," $57,093.00 "
ZCTA5,77058," $51,635.00 "
ZCTA5,77059," $126,385.00 "
ZCTA5,77060," $28,948.00 "
ZCTA5,77061," $39,180.00 "
ZCTA5,77062," $88,433.00 "
ZCTA5,77063," $44,957.00 "
ZCTA5,77064," $67,763.00 "
ZCTA5,77065," $54,688.00 "
ZCTA5,77066," $61,430.00 "
ZCTA5,77067," $40,138.00 "
ZCTA5,77068," $80,313.00 "
ZCTA5,77069," $64,313.00 "
ZCTA5,77070," $69,038.00 "
ZCTA5,77071," $49,137.00 "
ZCTA5,77072," $41,041.00 "
ZCTA5,77073," $54,079.00 "
ZCTA5,77074," $36,593.00 "
ZCTA5,77075," $50,653.00 "
ZCTA5,77076," $34,842.00 "
ZCTA5,77077," $66,587.00 "
ZCTA5,77078," $35,770.00 "
ZCTA5,77079," $98,774.00 "
ZCTA5,77080," $44,386.00 "
ZCTA5,77081," $29,079.00 "
ZCTA5,77082," $53,999.00 "
ZCTA5,77083," $54,786.00 "
ZCTA5,77084," $65,617.00 "
ZCTA5,77085," $55,950.00 "
ZCTA5,77086," $43,116.00 "
ZCTA5,77087," $35,302.00 "
ZCTA5,77088," $44,472.00 "
ZCTA5,77089," $66,775.00 "
ZCTA5,77090," $39,392.00 "
ZCTA5,77091," $32,500.00 "
ZCTA5,77092," $39,921.00 "
ZCTA5,77093," $30,837.00 "
ZCTA5,77094," $158,160.00 "
ZCTA5,77095," $92,175.00 "
ZCTA5,77096," $61,583.00 "
ZCTA5,77098," $87,820.00 "
ZCTA5,77099," $38,878.00 "
ZCTA5,77201,
ZCTA5,77301," $40,795.00 "
ZCTA5,77302," $63,328.00 "
ZCTA5,77303," $52,283.00 "
ZCTA5,77304," $60,568.00 "
ZCTA5,77306," $44,354.00 "
ZCTA5,77316," $86,719.00 "
ZCTA5,77318," $61,722.00 "
ZCTA5,77320," $48,889.00 "
ZCTA5,77326,
ZCTA5,77327," $40,636.00 "
ZCTA5,77328," $56,991.00 "
ZCTA5,77331," $48,398.00 "
ZCTA5,77334," $39,138.00 "
ZCTA5,77335," $37,656.00 "
ZCTA5,77336," $67,563.00 "
ZCTA5,77338," $50,263.00 "
ZCTA5,77339," $73,466.00 "
ZCTA5,77340," $35,563.00 "
ZCTA5,77342,
ZCTA5,77345," $128,646.00 "
ZCTA5,77346," $98,840.00 "
ZCTA5,77350,
ZCTA5,77351," $45,207.00 "
ZCTA5,77354," $79,440.00 "
ZCTA5,77355," $83,713.00 "
ZCTA5,77356," $77,444.00 "
ZCTA5,77357," $47,805.00 "
ZCTA5,77358," $51,657.00 "
ZCTA5,77359,
ZCTA5,77360," $39,956.00 "
ZCTA5,77362," $67,023.00 "
ZCTA5,77363," $47,826.00 "
ZCTA5,77364," $26,574.00 "
ZCTA5,77365," $72,623.00 "
ZCTA5,77367," $50,795.00 "
ZCTA5,77368," $38,162.00 "
ZCTA5,77369," $35,417.00 "
ZCTA5,77371," $39,028.00 "
ZCTA5,77372," $51,818.00 "
ZCTA5,77373," $67,924.00 "
ZCTA5,77374," $48,777.00 "
ZCTA5,77375," $69,446.00 "
ZCTA5,77376," $35,938.00 "
ZCTA5,77377," $96,064.00 "
ZCTA5,77378," $55,114.00 "
ZCTA5,77379," $99,693.00 "
ZCTA5,77380," $68,839.00 "
ZCTA5,77381," $103,439.00 "
ZCTA5,77382," $139,902.00 "
ZCTA5,77384," $85,371.00 "
ZCTA5,77385," $88,220.00 "
ZCTA5,77386," $99,076.00 "
ZCTA5,77388," $87,574.00 "
ZCTA5,77389," $115,725.00 "
ZCTA5,77396," $64,195.00 "
ZCTA5,77401," $172,205.00 "
ZCTA5,77406," $114,696.00 "
ZCTA5,77407," $96,947.00 "
ZCTA5,77412," $63,750.00 "
ZCTA5,77414," $46,104.00 "
ZCTA5,77415,
ZCTA5,77417," $42,219.00 "
ZCTA5,77418," $59,984.00 "
ZCTA5,77419," $60,663.00 "
ZCTA5,77420," $46,756.00 "
ZCTA5,77422," $53,929.00 "
ZCTA5,77423," $52,019.00 "
ZCTA5,77426," $65,352.00 "
ZCTA5,77428,
ZCTA5,77429," $103,092.00 "
ZCTA5,77430," $72,935.00 "
ZCTA5,77432,
ZCTA5,77433," $103,773.00 "
ZCTA5,77434," $40,250.00 "
ZCTA5,77435," $55,284.00 "
ZCTA5,77436,
ZCTA5,77437," $50,465.00 "
ZCTA5,77440,
ZCTA5,77441," $160,162.00 "
ZCTA5,77442," $62,386.00 "
ZCTA5,77443,
ZCTA5,77444," $59,886.00 "
ZCTA5,77445," $43,730.00 "
ZCTA5,77446," $20,083.00 "
ZCTA5,77447," $72,775.00 "
ZCTA5,77448,
ZCTA5,77449," $72,397.00 "
ZCTA5,77450," $101,240.00 "
ZCTA5,77451," $22,083.00 "
ZCTA5,77453," $28,056.00 "
ZCTA5,77454,
ZCTA5,77455," $52,798.00 "
ZCTA5,77456," $36,397.00 "
ZCTA5,77457," $35,179.00 "
ZCTA5,77458,
ZCTA5,77459," $112,161.00 "
ZCTA5,77460,
ZCTA5,77461," $69,621.00 "
ZCTA5,77464," $54,500.00 "
ZCTA5,77465," $49,103.00 "
ZCTA5,77466," $70,000.00 "
ZCTA5,77467," $69,602.00 "
ZCTA5,77468,
ZCTA5,77469," $82,214.00 "
ZCTA5,77470,
ZCTA5,77471," $49,923.00 "
ZCTA5,77473," $20,313.00 "
ZCTA5,77474," $63,152.00 "
ZCTA5,77475," $67,000.00 "
ZCTA5,77476,
ZCTA5,77477," $58,524.00 "
ZCTA5,77478," $91,431.00 "
ZCTA5,77479," $135,952.00 "
ZCTA5,77480," $56,111.00 "
ZCTA5,77481,
ZCTA5,77482,
ZCTA5,77483,
ZCTA5,77484," $66,000.00 "
ZCTA5,77485," $54,239.00 "
ZCTA5,77486," $67,701.00 "
ZCTA5,77488," $45,027.00 "
ZCTA5,77489," $66,124.00 "
ZCTA5,77493," $85,865.00 "
ZCTA5,77494," $137,600.00 "
ZCTA5,77498," $80,307.00 "
ZCTA5,77502," $46,105.00 "
ZCTA5,77503," $45,778.00 "
ZCTA5,77504," $40,693.00 "
ZCTA5,77505," $77,490.00 "
ZCTA5,77506," $34,838.00 "
ZCTA5,77507,
ZCTA5,77510," $69,647.00 "
ZCTA5,77511," $57,098.00 "
ZCTA5,77514," $38,953.00 "
ZCTA5,77515," $61,603.00 "
ZCTA5,77517," $74,627.00 "
ZCTA5,77518," $38,843.00 "
ZCTA5,77519," $62,379.00 "
ZCTA5,77520," $46,311.00 "
ZCTA5,77521," $62,513.00 "
ZCTA5,77523," $100,116.00 "
ZCTA5,77530," $55,761.00 "
ZCTA5,77531," $57,954.00 "
ZCTA5,77532," $62,606.00 "
ZCTA5,77533," $49,423.00 "
ZCTA5,77534," $83,867.00 "
ZCTA5,77535," $54,873.00 "
ZCTA5,77536," $82,420.00 "
ZCTA5,77538," $62,188.00 "
ZCTA5,77539," $71,216.00 "
ZCTA5,77541," $48,390.00 "
ZCTA5,77545," $70,326.00 "
ZCTA5,77546," $98,621.00 "
ZCTA5,77547," $41,037.00 "
ZCTA5,77550," $35,305.00 "
ZCTA5,77551," $47,727.00 "
ZCTA5,77554," $66,833.00 "
ZCTA5,77560," $97,321.00 "
ZCTA5,77561,
ZCTA5,77562," $62,077.00 "
ZCTA5,77563," $55,652.00 "
ZCTA5,77564," $59,531.00 "
ZCTA5,77565," $68,062.00 "
ZCTA5,77566," $78,276.00 "
ZCTA5,77568," $44,381.00 "
ZCTA5,77571," $75,232.00 "
ZCTA5,77573," $103,922.00 "
ZCTA5,77575," $55,156.00 "
ZCTA5,77577," $70,815.00 "
ZCTA5,77578," $99,082.00 "
ZCTA5,77580,
ZCTA5,77581," $89,931.00 "
ZCTA5,77583," $67,241.00 "
ZCTA5,77584," $106,162.00 "
ZCTA5,77585," $40,508.00 "
ZCTA5,77586," $90,612.00 "
ZCTA5,77587," $44,371.00 "
ZCTA5,77590," $41,697.00 "
ZCTA5,77591," $43,487.00 "
ZCTA5,77597," $43,009.00 "
ZCTA5,77598," $52,167.00 "
ZCTA5,77611," $69,897.00 "
ZCTA5,77612," $49,479.00 "
ZCTA5,77613," $53,875.00 "
ZCTA5,77614,
ZCTA5,77615," $59,474.00 "
ZCTA5,77616," $39,574.00 "
ZCTA5,77617,
ZCTA5,77619," $52,992.00 "
ZCTA5,77622," $83,875.00 "
ZCTA5,77623," $49,868.00 "
ZCTA5,77624," $64,158.00 "
ZCTA5,77625," $60,098.00 "
ZCTA5,77627," $66,493.00 "
ZCTA5,77629," $49,079.00 "
ZCTA5,77630," $47,638.00 "
ZCTA5,77632," $61,387.00 "
ZCTA5,77640," $33,114.00 "
ZCTA5,77642," $32,266.00 "
ZCTA5,77650," $46,250.00 "
ZCTA5,77651," $61,976.00 "
ZCTA5,77655," $50,000.00 "
ZCTA5,77656," $46,689.00 "
ZCTA5,77657," $65,956.00 "
ZCTA5,77659," $66,667.00 "
ZCTA5,77660," $63,750.00 "
ZCTA5,77661,
ZCTA5,77662," $47,781.00 "
ZCTA5,77663," $59,702.00 "
ZCTA5,77664," $68,977.00 "
ZCTA5,77665," $45,718.00 "
ZCTA5,77701," $27,309.00 "
ZCTA5,77702," $44,940.00 "
ZCTA5,77703," $29,007.00 "
ZCTA5,77705," $38,356.00 "
ZCTA5,77706," $63,261.00 "
ZCTA5,77707," $52,611.00 "
ZCTA5,77708," $45,552.00 "
ZCTA5,77713," $60,127.00 "
ZCTA5,77801," $32,060.00 "
ZCTA5,77802," $54,451.00 "
ZCTA5,77803," $37,895.00 "
ZCTA5,77807," $59,004.00 "
ZCTA5,77808," $69,038.00 "
ZCTA5,77830," $57,422.00 "
ZCTA5,77831," $47,565.00 "
ZCTA5,77833," $54,721.00 "
ZCTA5,77835," $66,304.00 "
ZCTA5,77836," $57,215.00 "
ZCTA5,77837," $35,950.00 "
ZCTA5,77840," $23,426.00 "
ZCTA5,77845," $76,230.00 "
ZCTA5,77853," $60,690.00 "
ZCTA5,77855,
ZCTA5,77856," $46,212.00 "
ZCTA5,77857," $52,188.00 "
ZCTA5,77859," $57,226.00 "
ZCTA5,77861," $58,135.00 "
ZCTA5,77864," $42,609.00 "
ZCTA5,77865," $45,293.00 "
ZCTA5,77867," $40,833.00 "
ZCTA5,77868," $48,051.00 "
ZCTA5,77871," $50,500.00 "
ZCTA5,77872," $44,444.00 "
ZCTA5,77873," $36,875.00 "
ZCTA5,77876," $68,750.00 "
ZCTA5,77878," $31,432.00 "
ZCTA5,77879," $48,792.00 "
ZCTA5,77880," $54,255.00 "
ZCTA5,77901," $44,663.00 "
ZCTA5,77904," $74,694.00 "
ZCTA5,77905," $71,619.00 "
ZCTA5,77950," $49,375.00 "
ZCTA5,77951," $33,977.00 "
ZCTA5,77954," $59,512.00 "
ZCTA5,77957," $53,019.00 "
ZCTA5,77960,
ZCTA5,77961," $96,378.00 "
ZCTA5,77962," $56,270.00 "
ZCTA5,77963," $54,010.00 "
ZCTA5,77964," $52,313.00 "
ZCTA5,77968," $68,468.00 "
ZCTA5,77969,
ZCTA5,77970," $51,792.00 "
ZCTA5,77971," $79,702.00 "
ZCTA5,77973,
ZCTA5,77974," $97,143.00 "
ZCTA5,77975," $63,333.00 "
ZCTA5,77976,
ZCTA5,77977," $33,659.00 "
ZCTA5,77978," $62,143.00 "
ZCTA5,77979," $59,675.00 "
ZCTA5,77982," $59,938.00 "
ZCTA5,77983," $48,971.00 "
ZCTA5,77984," $51,652.00 "
ZCTA5,77987," $75,313.00 "
ZCTA5,77988,
ZCTA5,77990," $41,791.00 "
ZCTA5,77991," $68,636.00 "
ZCTA5,77993,
ZCTA5,77994," $35,500.00 "
ZCTA5,77995," $46,958.00 "
ZCTA5,78001,
ZCTA5,78002," $44,907.00 "
ZCTA5,78003," $59,181.00 "
ZCTA5,78004," $112,946.00 "
ZCTA5,78005,
ZCTA5,78006," $79,196.00 "
ZCTA5,78007," $71,250.00 "
ZCTA5,78008," $117,833.00 "
ZCTA5,78009," $57,744.00 "
ZCTA5,78010," $53,333.00 "
ZCTA5,78011," $40,705.00 "
ZCTA5,78012," $47,083.00 "
ZCTA5,78013," $73,264.00 "
ZCTA5,78014," $42,741.00 "
ZCTA5,78015," $121,287.00 "
ZCTA5,78016," $49,955.00 "
ZCTA5,78017," $37,292.00 "
ZCTA5,78019," $41,875.00 "
ZCTA5,78021,
ZCTA5,78022," $51,000.00 "
ZCTA5,78023," $122,706.00 "
ZCTA5,78024," $49,805.00 "
ZCTA5,78025," $49,099.00 "
ZCTA5,78026," $53,342.00 "
ZCTA5,78027," $99,130.00 "
ZCTA5,78028," $47,868.00 "
ZCTA5,78029,
ZCTA5,78039," $58,047.00 "
ZCTA5,78040," $24,622.00 "
ZCTA5,78041," $41,912.00 "
ZCTA5,78043," $33,252.00 "
ZCTA5,78044," $41,250.00 "
ZCTA5,78045," $67,787.00 "
ZCTA5,78046," $33,839.00 "
ZCTA5,78050," $29,539.00 "
ZCTA5,78052," $61,827.00 "
ZCTA5,78055," $43,702.00 "
ZCTA5,78056," $96,324.00 "
ZCTA5,78057," $33,309.00 "
ZCTA5,78058," $86,875.00 "
ZCTA5,78059," $62,885.00 "
ZCTA5,78060,
ZCTA5,78061," $40,181.00 "
ZCTA5,78063," $57,514.00 "
ZCTA5,78064," $66,633.00 "
ZCTA5,78065," $49,670.00 "
ZCTA5,78066," $65,352.00 "
ZCTA5,78067," $55,977.00 "
ZCTA5,78069," $45,135.00 "
ZCTA5,78070," $87,643.00 "
ZCTA5,78071," $53,750.00 "
ZCTA5,78072," $71,875.00 "
ZCTA5,78073," $44,385.00 "
ZCTA5,78075," $134,375.00 "
ZCTA5,78076," $33,914.00 "
ZCTA5,78101," $85,400.00 "
ZCTA5,78102," $45,246.00 "
ZCTA5,78104," $63,194.00 "
ZCTA5,78107," $26,442.00 "
ZCTA5,78108," $89,919.00 "
ZCTA5,78109," $65,220.00 "
ZCTA5,78112," $51,131.00 "
ZCTA5,78113," $64,767.00 "
ZCTA5,78114," $64,631.00 "
ZCTA5,78116," $86,000.00 "
ZCTA5,78117," $97,500.00 "
ZCTA5,78118," $47,750.00 "
ZCTA5,78119," $48,286.00 "
ZCTA5,78121," $90,566.00 "
ZCTA5,78122," $50,353.00 "
ZCTA5,78123," $56,310.00 "
ZCTA5,78124," $63,196.00 "
ZCTA5,78125," $51,875.00 "
ZCTA5,78130," $60,370.00 "
ZCTA5,78132," $95,979.00 "
ZCTA5,78133," $58,540.00 "
ZCTA5,78140," $43,333.00 "
ZCTA5,78141," $53,929.00 "
ZCTA5,78142," $133,214.00 "
ZCTA5,78143,
ZCTA5,78144," $25,769.00 "
ZCTA5,78145," $64,750.00 "
ZCTA5,78146," $62,031.00 "
ZCTA5,78147," $67,067.00 "
ZCTA5,78148," $60,547.00 "
ZCTA5,78150,
ZCTA5,78151," $53,523.00 "
ZCTA5,78152," $78,319.00 "
ZCTA5,78154," $76,451.00 "
ZCTA5,78155," $51,274.00 "
ZCTA5,78159," $57,500.00 "
ZCTA5,78160," $57,045.00 "
ZCTA5,78161," $42,326.00 "
ZCTA5,78162," $32,330.00 "
ZCTA5,78163," $117,528.00 "
ZCTA5,78164," $39,854.00 "
ZCTA5,78201," $36,844.00 "
ZCTA5,78202," $24,744.00 "
ZCTA5,78203," $31,058.00 "
ZCTA5,78204," $41,556.00 "
ZCTA5,78205," $31,706.00 "
ZCTA5,78207," $25,517.00 "
